GOCC_CILIARY_TRANSITION_ZONE,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOCC_CILIARY_TRANSITION_ZONE,Arl3,B9d1,Cep131,Cetn2,Cfap36,Cfap410,Dync2li1,Ift57,Ift88,Iqcb1,Kif3a,Kifap3,Nek4,Nphp1,Pcm1,Rpgr,Septin2,Tbcc,Tmem231,Tmem237,Unc119b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOMF_CLATHRIN_BINDING,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOMF_CLATHRIN_BINDING,Aftph,Ap1b1,Ap1g1,Ap1g2,Ap1m1,Ap1s1,Ap1s2,Ap2a1,Ap2a2,Ap2b1,Ap2m1,Ap2s1,Arrb1,Bcl2l1,Clint1,Clta,Cltb,Cltc,Dnm1l,Epn2,Epn3,Gak,Hip1,Hip1r,Ldlrap1,Lrp1,Ncald,Picalm,Pik3c2a,Smap1,Tom1,Tom1l2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,Bcl2l1,Ddrgk1,Hyou1,Ikbkg,Lpcat3,Nck1,Nck2,Opa1,Park7,Pdia6,Ptpn1,Selenos,Sgta,Syvn1,Txndc12,Ubxn1,Ufl1,Usp14,Usp25,Wfs1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOMF_DNA_SECONDARY_STRUCTURE_BINDING,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOMF_DNA_SECONDARY_STRUCTURE_BINDING,Abl1,Ercc5,Hmg20b,Hmga1,Hmga2,Hmgb1,Hnrnpd,Lin54,Mecp2,Men1,Msh2,Msh6,Rad18,Rad51c,Rad51d,Smc5,Smc6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOMF_RNA_POLYMERASE_CORE_ENZYME_BINDING,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOMF_RNA_POLYMERASE_CORE_ENZYME_BINDING,Ago1,Ago2,Brd4,Ccar2,Cdc73,Ctr9,Dhx9,Elof1,Elp2,Elp4,Erbb2,Ercc5,Gtf2b,Maf1,Ncoa3,Paf1,Pcif1,Rpap2,Rprd1a,Rprd1b,Rprd2,Rtf1,Scaf1,Scaf4,Scaf8,Smyd2,Smyd3,Wac,Wdr43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_POLY_A_PLUS_MRNA_EXPORT_FROM_NUCLEUS,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_POLY_A_PLUS_MRNA_EXPORT_FROM_NUCLEUS,Ddx19a,Eny2,Gle1,Iws1,Mcm3ap,Nup133,Nup93,Nxf1,Nxt1,Pabpn1,Pcid2,Poldip3,Sarnp,Thoc2,Zc3h11a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOCC_SITE_OF_POLARIZED_GROWTH,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOCC_SITE_OF_POLARIZED_GROWTH,Abitram,Abl1,Agrn,Als2,Arpc2,Arpc3,Arpc5,Cbl,Cdk5,Cfl1,Clasp2,Copa,Copg2,Crmp1,Ctnnd1,Ctsz,Cttn,Cxadr,Cyfip1,Dbn1,Dbnl,Dclk1,Dctn2,Dicer1,Dlg3,Dnm2,Dpysl3,Elavl4,Eno1,Eno2,Exoc4,Exoc7,Fkbp4,Flna,Fmr1,Fscn1,Fxr1,Fxr2,Git1,Hsp90aa1,Hsp90ab1,Ighmbp2,Iqgap1,Itga3,Katna1,Katnb1,Kif3c,Kif5b,Lrp1,Lrp2,Map1b,Map2,Myh10,Ncam1,Pak1,Palld,Ppp1r2,Ppp1r9b,Psen1,Rac3,Rufy3,Setx,Shtn1,Sirt1,Smn1,Sncb,Snx18,Src,Stim1,Stmn2,Syap1,Tmod2,Tor1a,Tpm3,Tsc1,Tsc2,Tubb3,Twf2,Usp9x,Ywhae,Zpr1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_MEMBRANE_INVAGINATION,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_MEMBRANE_INVAGINATION,Ano6,Appl2,Arf1,Arhgap12,Becn1,Cdc42,Chmp2a,Elmo1,Fcho2,Fnbp1l,Gsn,Gulp1,Hgs,Myh9,Plcg2,Rab31,Rac1,Rac3,Rhoa,Sh3bp1,Sirpa,Snx18,Snx3,Snx33,Snx9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_MEMBRANE_FUSION,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_MEMBRANE_FUSION,Ankfy1,Ankrd27,Anxa7,Arl8b,Bnip1,C2cd5,Chmp1a,Chmp1b2,Chmp2a,Chmp2b,Chmp3,Chmp4b,Chmp5,Chmp6,Chmp7,Chp1,Coro1a,Dnm1l,Eea1,Erc1,Gnai3,Gosr1,Gosr2,Hace1,Huwe1,Itga3,Kif5b,Nectin2,Nsfl1c,Pip4k2b,Rab13,Rab34,Rab8a,Rab8b,Sec22b,Snap23,Snap29,Snap47,Snapin,Spg11,Stx12,Stx17,Stx7,Stx8,Stxbp1,Stxbp6,Tbc1d4,Tom1,Uso1,Vamp3,Vamp4,Vamp8,Vcpip1,Vps11,Vps33b,Vps39,Vps41,Vps4a,Vti1b,Yipf4,Yipf5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT,Cog1,Cog2,Cog3,Cog4,Cog5,Cog6,Cog7,Cog8,Copa,Copb1,Copb2,Cope,Copg1,Copg2,Copz1,Cux1,Gabarapl2,Gosr2,Nsf,Rab6a,Rab6b,Trappc3,Vti1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOMF_LYSINE_ACETYLATED_HISTONE_BINDING,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOMF_LYSINE_ACETYLATED_HISTONE_BINDING,Baz2a,Brd2,Brd3,Brd4,Brd7,Brd9,Carm1,Dpf2,Kmt2a,Mllt3,Phip,Psme4,Sirt1,Smarca4,Taf1,Trim24,Yeats4,Zzef1,Zzz3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_REGULATION_OF_STEM_CELL_DIFFERENTIATION,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_REGULATION_OF_STEM_CELL_DIFFERENTIATION,Ap2a2,Ccnk,Cdk12,Cdk13,Cdk6,Chd4,Dhx36,Dicer1,Eif2ak2,Ezh2,Gatad2a,Gatad2b,Hdac1,Hdac2,Hspa9,Kat5,Kdm4c,Mbd3,Men1,Mta1,Mta2,Mta3,Mtch2,Ncoa3,Nelfb,Nsun2,Nudt21,Ociad1,Prkdc,Pus7,Pwp1,Rbbp4,Rbbp7,Setd1a,Smyd5,Stat3,Yap1,Ythdf2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOCC_CHROMOSOMAL_REGION,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOCC_CHROMOSOMAL_REGION,Acd,Actl6a,Alyref,Anapc16,Arid2,Atrx,Baz1a,Baz1b,Bod1,Brd7,Bub3,Cbx3,Cbx5,Cdca8,Cdk2,Cenpa,Cenph,Cenpo,Cenpp,Cenpq,Cenps,Cenpt,Cenpu,Cenpv,Cenpw,Cfdp1,Chd4,Chek1,Chek2,Chmp1a,Chmp2a,Chmp2b,Chmp3,Chmp4b,Chmp5,Chmp6,Chmp7,Ckap5,Clasp2,Crebbp,Csnk1a1,Ctc1,Ctcf,Dapk3,Daxx,Dctn1,Dctn2,Dctn4,Dctn5,Dctn6,Dhx36,Dna2,Dnmt1,Dnmt3a,Dsn1,Dync1li1,Dync1li2,Dynll1,Ercc1,Ercc4,Ercc6l,Ezh2,Fen1,Flywch1,Fmr1,Gar1,Gatad2b,Gpatch11,Gtf2b,H2ax,H4c1,Hdac2,Hells,Hmbox1,Hnrnpa2b1,Incenp,Kat5,Kat7,Kat8,Kdm1a,Kdm4b,Kdm4c,Kif2c,Knstrn,Kntc1,Macroh2a1,Mad1l1,Mad2l1,Meaf6,Men1,Mis12,Mki67,Mta2,Nbn,Ncapd2,Ngdn,Nsmce1,Nsmce2,Nsmce3,Nudcd2,Nup107,Nup133,Nup160,Nup37,Nup43,Nup85,Nup98,Orc1,Orc2,Orc4,Pbrm1,Phf10,Pinx1,Pmf1,Pml,Pold1,Pole3,Polr2b,Ppp1ca,Ppp1cb,Ppp1cc,Ppp1r10,Ppp1r12a,Ppp2ca,Ppp2cb,Ppp2r1a,Ppp2r5a,Ppp2r5c,Psen1,Rad21,Rad50,Rad51,Rad51d,Rangap1,Rassf2,Rbbp4,Rbbp7,Rcc2,Rif1,Rpa2,Sec13,Septin2,Septin6,Septin7,Setx,Sin3a,Ska1,Ska2,Smarca4,Smarca5,Smarcb1,Smarcc1,Smarcc2,Smarcd1,Smarcd2,Smarce1,Smc1a,Smc1b,Smc3,Smc4,Smc5,Smc6,Smchd1,Smg6,Spag5,Spc24,Spc25,Spout1,Stag2,Stn1,Sugt1,Sun1,Sun2,Suv39h1,Suv39h2,Ten1,Terf1,Terf2,Terf2ip,Tfip11,Thoc1,Thoc2,Thoc3,Thoc5,Thoc6,Thoc7,Tinf2,Top2a,Tox4,Tpr,Trappc12,Uhrf2,Upf1,Wdr82,Wrnip1,Xpo1,Xrcc1,Xrcc4,Xrcc5,Zw10,Zwilch,Zwint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT,Abcb6,Abcb7,Abcb8,Abl1,Afg3l2,Agrn,Akap9,Akt1,Ank3,Ano10,Ano6,Ano8,Arf1,Asph,Atg5,Atox1,Atp1a1,Atp1a2,Atp1b1,Atp1b3,Atp2a2,Atp2b1,Atp2c1,Atp6ap2,Atp6v0a1,Atp6v0a2,Atp6v0d1,Atp6v1a,Atp6v1b2,Atp6v1c1,Atp6v1d,Atp6v1e1,Atp6v1f,Atp6v1g1,Atp6v1h,Atp7a,Bak1,Bax,Bin1,Camk2d,Ccdc51,Cd63,Cdk5,Chd7,Cherp,Chp1,Commd1,Coro1a,Cox15,Crbn,Dbi,Diaph1,Dlg1,Dmac2l,Dmd,Dnm2,Ehd3,Ero1a,Fhl1,Fkbp1a,Flna,Fmr1,Fxn,Fxyd6,G6pdx,Ghitm,Gnb2,Gpd1l,Grip1,Gsto1,Hspa2,Htt,Ibtk,Iscu,Itgav,Itgb1,Itpr1,Kif5b,Letm1,Lrrc8a,Map3k7,Mcu,Micu1,Mmgt1,Myo5a,Ndufa4,Ndufs7,Nedd4l,Nipsnap2,Nnt,Oga,Opa1,Oxsr1,Pacc1,Park7,Pcyox1,Phb2,Pik3c2a,Pla2g6,Plcb3,Plcd1,Plcg1,Plcg2,Plch1,Pml,Ppif,Ppp3ca,Ppp3cb,Ppp3r1,Pten,Ptpn6,Sco1,Sestd1,Slc11a2,Slc12a2,Slc12a4,Slc12a7,Slc12a9,Slc20a2,Slc25a10,Slc25a11,Slc25a3,Slc25a4,Slc30a7,Slc39a10,Slc39a11,Slc39a6,Slc39a7,Snx27,Stim1,Stk39,Stom,Sumo1,Taco1,Tmco1,Tspan13,Ubqln1,Vdac1,Wnk1,Wnk3,Ywhae,Ywhah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_REGULATION_OF_LIPID_LOCALIZATION,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_REGULATION_OF_LIPID_LOCALIZATION,Acat2,Acsl1,Acsl4,Akt1,Akt2,Anxa2,Commd1,Dbi,Dennd5b,Dgat1,Ehd1,Fabp3,Fis1,Itgav,Kdm5b,Lamtor1,Ldlrap1,Lpcat3,Lpl,Lrp1,Map2k6,Mapk9,Mif,Naxe,Nucb2,Osbpl11,Pla2g6,Plin2,Plin3,Prkcd,Ptpn11,Ptpn2,Sar1b,Scp2,Sec24a,Sirt1,Surf4,Tmem30a,Tmf1,Washc1,Xrcc4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOMF_PHOSPHATIDYLINOSITOL_BINDING,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOMF_PHOSPHATIDYLINOSITOL_BINDING,Acap2,Aida,Akt1,Ankfy1,Anxa2,Ap2a2,Appl1,Appl2,Arap1,Arfip1,Arfip2,Asap1,Atg2b,Bcas3,Ccdc88a,Cfl1,Chmp3,Commd1,Dab2ip,Eea1,Epb41,Esyt1,Esyt2,Exoc7,Exoc8,Fcho2,Fermt2,Flii,Fundc2,Gap43,Gga1,Gga2,Gga3,Golph3,Golph3l,Gpaa1,Gsn,Hgs,Hip1,Hip1r,Hs1bp3,Ing2,Inppl1,Iqgap1,Iqgap2,Itpr1,Krit1,Lancl2,Ldlrap1,Myo1b,Myo1e,Npm1,Numa1,Ogt,Osbp,Pask,Pfn1,Pfn2,Picalm,Pigu,Pik3c2a,Pitpna,Pitpnb,Plcd1,Plekhf1,Plekhf2,Rab35,Racgap1,Sap30l,Septin5,Sestd1,Sh3pxd2b,Snx1,Snx12,Snx18,Snx2,Snx24,Snx27,Snx3,Snx30,Snx33,Snx4,Snx5,Snx6,Snx8,Snx9,Stam,Stam2,Svil,Tln1,Tom1,Tom1l2,Tulp3,Twf1,Twf2,Vps36,Wdfy1,Wdfy3,Wdr45b,Wipi2,Zfyve19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
