GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING,ABR,ADNP,AKAP12,ANAPC2,APBA1,APBA2,ARF1,ARRB2,ATAD1,ATP2A2,BAIAP2,BRAF,CA2,CASK,CDK5,CHMP2B,CPLX1,CYFIP1,DAG1,DBN1,DGKZ,DLGAP4,DNM1,EIF2AK4,EIF4A3,EIF4E,EIF4EBP2,ERC1,FABP5,FBXL20,FLOT1,FMR1,FXR1,GIPC1,GIT1,GNAI2,GSK3B,HDAC6,HIP1,HOMER1,HRAS,INA,ITGB1,KIF5B,KRAS,MAP1A,MAP1B,MAPK1,MAPK3,MAPK9,MECP2,MPP2,MTMR2,MYOF,NCDN,NCSTN,NEFL,NF1,NGDN,NPTN,PACSIN2,PAFAH1B1,PFN1,PFN2,PLCG1,PPP1R9A,PPP3CA,PPP3R1,PREPL,PRKACA,PRKAR2B,PSEN1,PTPRS,RAB3A,RAB3GAP1,RAB5A,RAB8A,RAP1A,RNF167,RTN4,SLC12A2,SLC30A1,SNAP25,SNAPIN,SNCA,SNCG,SORCS3,STAU1,STAU2,STX3,STXBP1,SYAP1,TBC1D24,TUBB2B,UBE3A,USP8,VPS18,VPS35,YTHDF1,YWHAG,YWHAH,ZDHHC3,ZMYND8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_KERATINOCYTE_DIFFERENTIATION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_KERATINOCYTE_DIFFERENTIATION,ADAM9,ANXA1,ASAH1,CASP3,CLIC4,DSP,EPHA2,EZH2,FLNB,KRT6C,MACROH2A1,MACROH2A2,MAP2K1,NME2,NUMA1,PALLD,PPHLN1,PPP3CA,RBPJ,ROCK1,ROCK2,SRSF6,STK4,TSG101,YAP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,ABCB10,ABI1,ADAM9,ADNP,AGO2,AGTPBP1,AIFM1,AIMP2,AKT2,ALS2,ANP32B,ANXA2,APAF1,APH1A,ARAF,ARHGEF2,ARIH1,ARIH2,ARL2BP,ARRB1,ARRB2,ASPH,ATF2,ATP2B4,ATP5IF1,ATXN3,BAD,BAG2,BAX,BAZ1B,BAZ2A,BCAP31,BCL10,BCL2L13,BID,BMI1,BRAF,BRAT1,BTRC,C1QBP,CAB39,CACUL1,CAMK1,CAMKK2,CASP3,CCDC22,CCDC88A,CDK2AP1,CDK5RAP3,CDON,CENPS,CENPX,CHP1,CIRBP,CLN6,CLU,CNBP,CNOT9,COA3,COPS8,CRKL,CSDE1,CSNK2A1,CTSC,CTSD,CUL3,CUL4A,CYCS,CYFIP2,DAPK1,DAXX,DCUN1D4,DCUN1D5,DDA1,DDB1,DDRGK1,DDX21,DDX3X,DEK,DERL1,DHX29,DHX36,DHX9,DIABLO,DIP2B,DLG3,DNAJC3,DOCK7,DYRK1A,EEF2,EIF2AK4,EIF2B5,EIF3C,EIF3D,EIF3E,EIF4A3,EIF4G1,EIF4G2,EIF5A,EIF6,ELAVL1,ELOB,ENO1,ERBB2,ERP29,EZH2,EZR,FAF1,FAM162A,FANCI,FASTKD2,FBXO22,FBXW11,FERMT2,FGF2,FIS1,FLOT1,FMR1,FNTA,FXR1,FXR2,GCLC,GFRA1,GNL3,GOLGA2,GRN,GSK3A,GSK3B,GSN,GUF1,HABP4,HAX1,HCFC1,HDAC2,HDAC3,HDAC4,HDAC6,HIP1,HIP1R,HMGA2,HMGB1,HNRNPD,HNRNPU,HRAS,HSF1,HSP90AA1,HSP90AB1,HSPA2,HSPA5,HSPBP1,HSPD1,HSPE1,HTRA2,HUWE1,IDE,IGF2BP1,IKBKG,ILK,IMPACT,INCENP,IQGAP1,IQGAP3,IST1,ITCH,ITGA5,JTB,KANSL3,KAT8,KDM1A,KEAP1,KHDRBS1,KRAS,LARP1,LARP4,LARP4B,LDB1,LIN28A,LPCAT1,LRP1,LRP2,MALT1,MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K6,MAP3K4,MAP3K7,MAPK1,MAPK12,MAPK3,MAPK8,MAPK9,MAPRE3,MAVS,MCRS1,METTL14,METTL3,METTL5,MIF,MLST8,MOB1A,MOB1B,MOB3A,MPV17L2,MRE11,MRPS27,MSN,MTA1,MTCH1,MTPN,MYBBP1A,MYCBP2,MYDGF,MYH9,NAB2,NAT10,NBN,NCK1,NCK2,NCSTN,NDUFA13,NEDD4,NEDD4L,NELFA,NLRP2,NOS1AP,NPM1,NPTN,NRDC,NSF,NSMCE3,NSUN5,OSBPL8,PABPC1,PAIP1,PAK1,PAK2,PARK7,PAWR,PCIF1,PDCD10,PDCD5,PDCD6,PEF1,PFN2,PHF23,PIH1D1,PIN1,PKM,PLGRKT,PLXNB2,PML,POLDIP3,POLR2G,PPIA,PPM1F,PPP1R12A,PPP1R7,PPP2CA,PPP2R5A,PPP2R5D,PRKAA1,PRKAA2,PRKAG1,PRKAG2,PRKD1,PRKDC,PRMT1,PRRC1,PSEN1,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSME1,PSME2,PSME3,PTBP1,PTK2,PTPA,PTPN1,PTPN11,PTTG1IP,PYM1,RAB1A,RAB1B,RAB3GAP1,RAB3GAP2,RAB7A,RAC1,RACK1,RAD23A,RAD50,RAF1,RALB,RANBP9,RAP1A,RAP2B,RAP2C,RASSF2,RBM3,RBM4,RBX1,RCC1L,RDX,RELA,RHOA,RIPK1,RMND1,ROCK2,RPL26,RPL5,RPS2,RPS27L,RPS3,RPS4X,RPTOR,RPUSD4,S100A10,SAE1,SEC22B,SF3B1,SGTA,SH3BGRL,SIRT1,SKP1,SMARCA5,SMURF1,SMYD3,SNCA,SNF8,SNX33,SNX9,SOAT1,SP1,SRC,SSB,STAT3,STK4,STUB1,SUMO1,SUMO2,SYAP1,SYNCRIP,TAB1,TAOK1,TELO2,TFRC,TMTC3,TNIK,TNKS1BP1,TOLLIP,TOM1L1,TRAF6,TRIM65,TXN,UACA,UBA2,UBE2D1,UBE2K,UBE2L3,UBE2N,UBE2V1,UBE2V2,UBE3A,UBQLN1,UBQLN2,UHRF1,UNC119,UPF3B,USP13,USP5,USP8,VCP,VIM,VPS11,VPS28,VPS35,WDR5,WFS1,WNK3,XRCC5,XRCC6,YBX1,YES1,YTHDF1,YTHDF2,YTHDF3,ZFP91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,ACADM,AKT2,ARPP19,BAD,DDB1,DUSP12,EPM2AIP1,FOXK1,FOXK2,GPT2,GSK3A,NLN,PDK1,PDK3,PGP,PHKG2,PPP4R3B,PRKACA,PTPN2,RANBP2,SESN2,SIRT1,SORBS1,SRC,TIGAR,USP7,WDR5,ZMPSTE24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,ABI2,ARF1,ARFIP2,BRK1,CORO1B,CTNNA2,CYFIP1,GMFB,GMFG,HIP1R,NCKAP1,RNH1,WASF2,WASHC2C,WASHC5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_MITOTIC_METAPHASE_CHROMOSOME_ALIGNMENT,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MITOTIC_METAPHASE_CHROMOSOME_ALIGNMENT,BECN1,BOD1,CDC23,CENPC,CHAMP1,CHMP1A,CHMP1B,CHMP2A,CHMP2B,CHMP3,CHMP4A,CHMP4B,CHMP6,CUL3,DCTN2,EML4,HNRNPU,INCENP,KPNB1,MAD1L1,MAPRE1,NDC80,NUDC,NUF2,NUP62,PDCD6IP,PINX1,RMDN1,RRS1,SEH1L,VPS4A,VPS4B,ZW10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION,AKAP8,ANXA1,ANXA4,APPL2,ARRB1,ARRB2,ATG12,ATG5,ATP2B1,BANF1,C1QBP,CACTIN,CASP3,CD200,CD2AP,CHID1,CSK,CUL3,DDX56,DICER1,EPHA2,EZH2,EZR,FXR1,GIT1,GSTP1,HDAC7,HMGB1,HSP90AB1,ITCH,KLHL22,NFKB1,NLRX1,NPLOC4,NPTN,OTUD7B,PDCD4,PML,PPM1B,PTPN11,PTPRS,RABGEF1,RAC1,RAD21,RBX1,REL,SARS1,TIA1,TMSB4X,TUSC2,UFD1,YY1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,BAD,BAX,BCL2L1,BID,CLU,DNM1L,FAM162A,FIS1,FXN,GGCT,GPX1,LMNA,MFF,OPA1,PARL,PDCD5,PPIF,PSMD10,SOD2,TIMM50,TRIAP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOMF_HISTONE_MODIFYING_ACTIVITY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOMF_HISTONE_MODIFYING_ACTIVITY,ARRB1,ATF2,BAZ1A,BAZ1B,BRD1,BRPF1,BRPF3,CARM1,CDK1,CDK2,CDY2A,CREBBP,DYRK1A,EED,EEF1AKMT2,EHMT1,EYA3,EZH2,FBL,GTF2B,GTF3C4,HAT1,HDAC1,HDAC2,HDAC3,HDAC4,HDAC5,HDAC6,HDAC7,HUWE1,JMJD1C,JMJD6,KAT6B,KAT7,KAT8,KDM1A,KDM1B,KDM2A,KDM3B,KDM4A,MAP3K7,MCM3AP,MEAF6,MTA2,NAA40,NAA50,NSD2,NSD3,NTMT1,PHF10,PHF2,PKN1,PRDM2,PRKAA1,PRKAA2,PRKCA,PRMT1,PRMT5,PRMT6,PRMT8,RIOX1,RNF2,RSBN1,SETD1A,SETD3,SETDB1,SIRT1,SIRT3,SMYD3,SMYD5,SUDS3,SUV39H2,TTLL12,UBE2A,UHRF1,VRK1,WDR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_SYNAPTIC_VESICLE_RECYCLING,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_SYNAPTIC_VESICLE_RECYCLING,ACTG1,AMPH,AP1G1,AP2B1,AP2M1,AP2S1,AP3D1,AP3M2,AP3S1,ARF6,CANX,CDK5,CTBP1,CYFIP1,DNM1,DNM2,DNM3,GIT1,GIT2,GRIPAP1,ITSN1,PIP5K1C,PLAA,PLD2,RAB3A,RAB5A,ROCK1,SCRIB,SH3GL1,SH3GL2,SNAP91,SNCA,SNCG,SNX9,TBC1D24,TOR1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_RESPONSE_TO_STARVATION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RESPONSE_TO_STARVATION,ACADM,ACAT1,ADSL,ASNS,ATF2,ATG5,ATXN3,BECN1,CAD,CBL,CLEC16A,COMT,CPS1,EIF2A,EIF2AK2,EIF2AK4,EIF2S1,FADS1,FBXO22,FOXK1,FOXK2,GCN1,GNPAT,GPT2,HNRNPA1,HSPA5,HSPA8,IGF1R,IMPACT,LAMP2,LARP1,LARS1,MAP1LC3A,MAPK1,MAPK3,MAPK8,MIOS,MYBBP1A,PCK2,PIK3C2B,PIK3R4,PLIN3,PRKAA1,PRKAA2,PRKD1,RALB,RNF167,RPTOR,RRAGA,RRAGC,SEH1L,SESN2,SH3GLB1,SIRT1,SLC2A1,SLC7A5,SP1,STK24,STK26,TBC1D5,TBL2,TSC1,TTC5,ULK3,UPP1,WDR45,WDR45B,WIPI2,XPR1,YARS1,YWHAG,YWHAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_ACTIN_FILAMENT_BASED_PROCESS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ACTIN_FILAMENT_BASED_PROCESS,ABI1,ABI2,ABRACL,ACAP2,ACTA1,ACTA2,ACTG1,ACTN1,ACTN2,ACTN4,ACTR2,ADD1,ADD2,ADD3,AIF1L,AKAP13,ALDOA,ALKBH4,ANK2,ANXA1,ARF1,ARF6,ARFGEF1,ARFIP2,ARHGAP12,ARHGAP17,ARHGAP35,ARHGEF2,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,ARPIN,ARRB1,ATP1A1,ATP2A2,ATXN3,BAIAP2,BRAF,BRK1,BRSK2,CALD1,CALR,CAMK2D,CAP1,CAP2,CAPZA1,CAPZA2,CAPZB,CCDC88A,CD2AP,CD47,CDC42,CDC42BPA,CDC42BPB,CDC42EP1,CDC42EP4,CELSR1,CFL1,CFL2,CLASP1,CLASP2,CNN1,CNN2,CNN3,CORO1B,CORO1C,CORO2B,CORO7,COTL1,CRK,CSRP1,CSRP2,CTNNA2,CTTN,CUL3,CXADR,CYFIP1,CYFIP2,CYRIA,CYRIB,CYTH2,DBN1,DBNL,DIAPH1,DIAPH2,DLG1,DPYSL3,DSG2,DSP,DSTN,ELMO1,ENAH,EPB41,EPB41L1,EPB41L2,EPB41L5,EVL,EZR,F11R,FAM171A1,FARP1,FERMT2,FGD4,FHL3,FLII,FLNA,FLNB,FLNC,FNBP1L,FSCN1,GMFB,GMFG,GPM6B,GRB2,GSN,HAX1,HIP1,HIP1R,HRAS,HSP90B1,INF2,INPPL1,IQGAP1,IQGAP2,IQGAP3,IQSEC1,ITGB1,KRAS,KRT19,KRT8,LIMA1,LIMK1,LLGL1,LRP1,MARCKS,MARCKSL1,MICAL1,MICAL3,MLST8,MTPN,MYADM,MYH10,MYH9,MYL6,MYL6B,MYL9,MYO18A,MYO1B,MYO1D,MYO1E,MYO5A,MYO6,MYO9B,NCK1,NCK2,NCKAP1,NEDD4L,NF1,NISCH,NOS1AP,NUP155,PACSIN2,PAFAH1B1,PAK1,PAK2,PALLD,PARVA,PAWR,PDCD10,PDCD6IP,PDLIM1,PDLIM3,PDLIM5,PDLIM7,PDPN,PDXP,PFN1,PFN2,PHACTR4,PHPT1,PIP5K1C,PKP2,PLS1,PLS3,POTEF,POTEKP,PPM1F,PPP1R9A,PPP1R9B,PREX1,PRKCI,PRKD1,PRKG1,PSTPIP2,PTK7,PTPN1,PXN,RAB13,RAC1,RAC3,RALA,RAN,RAP1GDS1,RASA1,RDX,RFLNB,RHOA,RHOC,RHOG,RHOT1,RNH1,ROCK1,ROCK2,S100A10,SETD3,SH3BP1,SH3KBP1,SHROOM2,SHROOM3,SHTN1,SMAD4,SNX9,SORBS1,SORBS3,SPECC1L,SPTAN1,SPTBN1,SPTBN2,SRC,SRGAP2,SRI,STAU2,STMN1,STRIP1,SUMO1,SWAP70,TAGLN2,TAGLN3,TAOK1,TJP1,TLN1,TMOD3,TMSB10,TMSB4X,TNIK,TPM1,TPM2,TPM3,TPM4,TRIOBP,TRIP10,TSC1,TTN,TWF1,TWF2,VASP,VPS4A,WASF2,WASHC2C,WASHC5,WASL,WDR1,ZEB2,ZYX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_MITOTIC_SPINDLE_ORGANIZATION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MITOTIC_SPINDLE_ORGANIZATION,AAAS,BCCIP,CHEK2,CHMP1A,CHMP1B,CHMP2A,CHMP2B,CHMP3,CHMP4A,CHMP4B,CHMP6,CKAP5,CLASP1,CLASP2,CLTC,DCTN1,DCTN2,DCTN6,DRG1,FLNA,FSD1,GNAI1,GOLGA2,HNRNPU,INCENP,INTS13,KIF2A,KIF4A,KPNB1,LSM14A,MAP1S,MAP4,MECP2,NDC80,NUDC,NUF2,NUMA1,NUP62,PDCD6IP,POLDIP2,PTPA,RAE1,RAN,RCC1,RHOA,RMDN1,SBDS,SMC1A,SPAST,SPC25,STAG1,STAG2,STMN1,TACC2,TBCE,TPR,TUBG1,VCP,VPS4B,ZNF207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
